time,seconds_elapsed,relativeAltitude,pressure
1729696783576134100,254.73713403320312,-0.132110595703125,983.59912109375
1729696783616135000,254.77713500976563,-0.0369873046875,983.587890625
1729696783656100000,254.81710009765624,-0.08984375,983.593994140625
1729696783696102000,254.85710180664063,-0.0739898681640625,983.59228515625
1729696783736113700,254.89711376953124,-0.0237884521484375,983.58642578125
1729696783776188700,254.93718872070312,0.0396270751953125,983.5791015625
1729696783816132600,254.97713256835937,0.0290679931640625,983.580078125
1729696783856134400,255.01713452148437,0.0079193115234375,983.582763671875
1729696783896140300,255.05714038085938,0.01055908203125,983.582275390625
1729696783936133600,255.0971335449219,0.076629638671875,983.57470703125
1729696783976133600,255.13713354492188,0.087188720703125,983.5732421875
1729696784016134000,255.1771337890625,0.0079193115234375,983.58251953125
1729696784056135400,255.21713549804687,-0.0158538818359375,983.58544921875
1729696784096113700,255.25711376953126,-0.0343475341796875,983.587646484375
1729696784136098000,255.29709814453125,0.01849365234375,983.58154296875
1729696784176098800,255.33709887695312,0.01849365234375,983.58154296875
1729696784216138200,255.37713818359376,-0.021148681640625,983.5859375
1729696784256138000,255.4171379394531,-0.0343475341796875,983.587646484375
1729696784296135200,255.45713525390624,-0.0052947998046875,983.584228515625
1729696784336133600,255.49713354492187,-0.021148681640625,983.5859375
1729696784376133400,255.53713330078125,0.0079193115234375,983.582763671875
1729696784416139300,255.57713916015626,0.0660552978515625,983.575927734375
1729696784456134000,255.6171337890625,0.0924835205078125,983.57275390625
1729696784496150300,255.657150390625,0.0343475341796875,983.57958984375
1729696784536101400,255.6971013183594,-0.0158538818359375,983.58544921875
1729696784576114200,255.7371142578125,-0.0924835205078125,983.594482421875
1729696784616133400,255.77713330078126,-0.058135986328125,983.590576171875
1729696784656133600,255.8171335449219,-0.1189117431640625,983.59765625
1729696784696135000,255.8571350097656,-0.1241912841796875,983.59814453125
1729696784736134700,255.897134765625,-0.0977630615234375,983.594970703125
1729696784776134100,255.93713403320314,-0.068695068359375,983.591552734375
1729696784816135400,255.97713549804686,-0.0924835205078125,983.594482421875
1729696784856134000,256.0171337890625,-0.1189117431640625,983.597412109375
1729696784896134400,256.0571345214844,-0.14532470703125,983.6005859375
1729696784936100600,256.0971005859375,-0.0977630615234375,983.59521484375
1729696784976101400,256.1371013183594,-0.068695068359375,983.591552734375
1729696785016166400,256.1771665039063,-0.10833740234375,983.59619140625
1729696785056132900,256.2171328125,-0.132110595703125,983.59912109375
1729696785096139800,256.25713989257815,-0.1374053955078125,983.599853515625
1729696785136134400,256.2971345214844,-0.1479644775390625,983.600830078125
1729696785176105000,256.3371049804687,-0.1479644775390625,983.600830078125
1729696785216145400,256.3771455078125,-0.0660552978515625,983.59130859375
1729696785256144100,256.41714404296874,0,983.58349609375
1729696785296135400,256.45713549804685,-0.0739898681640625,983.59228515625
1729696785336159700,256.49715966796873,-0.076629638671875,983.592529296875
1729696785376100600,256.5371005859375,-0.06341552734375,983.591064453125
1729696785416110300,256.5771103515625,0.01849365234375,983.581298828125
1729696785456101000,256.61710107421874,0,983.583740234375
1729696785496138800,256.657138671875,-0.0158538818359375,983.58544921875
1729696785536134400,256.6971345214844,0.0977630615234375,983.572265625
1729696785576133000,256.73713305664063,0.0396270751953125,983.5791015625
1729696785616135000,256.77713500976563,-0.031707763671875,983.58740234375
1729696785656138800,256.817138671875,-0.0105743408203125,983.5849609375
1729696785696144100,256.85714404296874,-0.0158538818359375,983.58544921875
1729696785736134400,256.89713452148436,-0.013214111328125,983.585205078125
1729696785776099000,256.93709912109375,-0.050201416015625,983.589599609375
1729696785816101600,256.9771015625,-0.0607757568359375,983.5908203125
1729696785856215000,257.01721508789063,-0.0528411865234375,983.58984375
1729696785896137000,257.05713696289064,0.0026397705078125,983.583251953125
1729696785936133600,257.09713354492186,0.0211334228515625,983.5810546875
1729696785976134000,257.1371337890625,-0.031707763671875,983.587158203125
1729696786016133400,257.17713330078124,-0.0290679931640625,983.5869140625
1729696786056134100,257.21713403320314,-0.02642822265625,983.586669921875
