time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1729697013853181200,77.33518115234375,45,0.21515820920467377,1.774200439453125,11.76099967956543,1.4614496231079102,3.772073984146118,310.3000183105469,-85.5084862,36.1761699
1729697014517595400,77.99959545898437,45,0.26227423548698425,1.7625418901443481,11.605999946594238,1.4505720138549805,357.2198181152344,310.3000183105469,-85.5084752,36.1761778
1729697014889759500,78.37175952148438,45,0.24164633452892303,1.7625418901443481,11.427000045776367,1.4469894170761108,354.1980895996094,310.3000183105469,-85.5084693,36.1761825
1729697015611232000,79.09323193359376,45,0.2824055850505829,1.7627850770950317,11.260000228881836,1.443867564201355,358.1517639160156,310.3000183105469,-85.5084658,36.176192
1729697016032567800,79.51456787109375,45,0.2502093017101288,1.7627850770950317,11.083000183105469,1.489884614944458,2.8051140308380127,310.3000183105469,-85.5084622,36.1761981
1729697016664529400,80.146529296875,45,0.27895811200141907,1.7697596549987793,10.89900016784668,1.4717347621917725,10.398634910583496,310.3000183105469,-85.5084583,36.1762073
1729697016995072800,80.47707275390626,45,0.19300931692123413,1.7697596549987793,10.720000267028809,1.5338819026947021,13.907270431518555,310.3000183105469,-85.5084544,36.1762123
1729697017697269200,81.17926928710938,45,0.2274015098810196,1.7795045375823975,10.538999557495117,1.5375066995620728,20.444799423217773,310.3000183105469,-85.5084487,36.1762225
1729697018035310600,81.517310546875,45,0.18743853271007538,1.7795045375823975,10.369000434875488,1.5659844875335693,23.75701141357422,310.3000183105469,-85.5084445,36.1762277
1729697018710654200,82.192654296875,45,0.22961746156215668,1.7795045375823975,10.300000190734863,1.5744997262954712,30.626317977905273,310.3000183105469,-85.5084374,36.1762371
1729697019158573000,82.64057299804688,45,0.20960772037506104,1.7939075231552124,10.574999809265137,1.5633538961410522,34.33250045776367,310.3000183105469,-85.5084322,36.1762433
1729697019773573600,83.25557373046875,45,0.2510957717895508,1.7939075231552124,10.857000350952148,1.5617059469223022,39.51930618286133,310.3000183105469,-85.5084247,36.1762511
1729697020013217500,83.49521752929688,45,0.22430919110774994,1.625396728515625,11.128000259399414,1.568466305732727,42.34239196777344,310.20001220703125,-85.508422,36.1762534
1729697020117165800,83.59916577148438,45,0.24264214932918549,1.625396728515625,11.163999557495117,1.595263957977295,50.01128387451172,310.20001220703125,-85.5084035,36.1762487
1729697020809460000,84.2914599609375,45,0.20575058460235596,1.625396728515625,11.303999900817871,1.5251847505569458,55.87358474731445,310.20001220703125,-85.5083804,36.176249
1729697021170911500,84.65291137695313,45,0.2526095509529114,1.635195255279541,11.449999809265137,1.514920949935913,58.46345520019531,310.20001220703125,-85.5083665,36.176248
1729697021893659100,85.3756591796875,45,0.20400013029575348,1.635195255279541,11.562000274658203,1.4476559162139893,59.371646881103516,310.20001220703125,-85.5083493,36.17625
1729697022234903300,85.7169033203125,45,0.20400013029575348,1.6447761058807373,11.685999870300293,1.4386028051376343,60.00648880004883,310.20001220703125,-85.5083403,36.1762505
1729697022910528000,86.39252807617187,45,0.21859221160411835,1.6447761058807373,11.795000076293945,1.4124085903167725,61.35567855834961,310.20001220703125,-85.5083272,36.1762539
1729697023442831600,86.92483154296875,45,0.26031482219696045,1.6566590070724487,11.90999984741211,1.4236118793487549,67.00569915771484,310.20001220703125,-85.5083169,36.1762564
1729697023993549300,87.47554931640624,45,0.2354293167591095,1.6566590070724487,11.97599983215332,1.3872706890106201,73.57444763183594,310.20001220703125,-85.5083057,36.1762585
1729697024472892400,87.95489233398438,45,0.2354293167591095,1.6670527458190918,12.027000427246094,1.3798800706863403,80.42683410644531,310.20001220703125,-85.5082961,36.1762595
1729697024936883000,88.41888305664062,45,0.19766493141651154,1.6806058883666992,12.0600004196167,1.3546510934829712,85.82303619384766,310.3000183105469,-85.5082892,36.17626
1729697025117732000,88.59973217773438,45,0.2503111958503723,1.6806058883666992,11.920000076293945,1.3463382720947266,89.51705169677734,310.3000183105469,-85.5082807,36.1762573
1729697025559545000,89.04154516601562,45,0.2503111958503723,1.6806058883666992,11.781000137329102,1.34644615650177,90.735595703125,310.3000183105469,-85.5082713,36.1762553
1729697026171728600,89.65372875976563,45,0.25175008177757263,1.7118407487869263,11.678999900817871,1.3298017978668213,89.93075561523438,310.3000183105469,-85.5082596,36.176254
1729697026592211000,90.0742109375,45,0.25175008177757263,1.7118407487869263,11.569000244140625,1.3292723894119263,89.4417495727539,310.3000183105469,-85.5082516,36.1762533
1729697027241231400,90.7232314453125,45,0.24395537376403809,1.7384986877441406,11.409000396728516,1.3534297943115234,90.47759246826172,310.3000183105469,-85.5082394,36.1762526
1729697027677842200,91.15984228515624,45,0.24395537376403809,1.7384986877441406,11.326000213623047,1.353999376296997,91.18035125732422,310.3000183105469,-85.508231,36.1762521
1729697028291855000,91.77385522460938,45,0.27745476365089417,1.7330436706542969,11.187999725341797,1.3470253944396973,90.82832336425781,310.3000183105469,-85.5082204,36.1762515
1729697028712840400,92.19484033203125,45,0.27745476365089417,1.7330436706542969,11.03600025177002,1.346375584602356,89.28012084960938,310.3000183105469,-85.5082131,36.1762513
1729697029358861800,92.84086181640625,45,0.28415387868881226,1.7470616102218628,10.907999992370605,1.3627184629440308,88.46739196777344,310.3000183105469,-85.5082014,36.176251
1729697029813073700,93.29507373046874,45,0.20267869532108307,1.7470616102218628,10.586000442504883,1.3649786710739136,87.58340454101562,310.3000183105469,-85.5081928,36.1762508
1729697029977766400,93.45976635742187,45,0.2472299486398697,1.6189345121383667,10.642999649047852,1.3707419633865356,87.18978881835938,310.9000244140625,-85.5081899,36.1762507
1729697030431769600,93.91376953125,45,0.2851055860519409,1.6189345121383667,10.654000282287598,1.3814774751663208,92.31806182861328,310.9000244140625,-85.5081771,36.1762425
1729697030871064000,94.35306396484376,45,0.20410361886024475,1.6189345121383667,10.664999961853027,1.3701289892196655,94.87932586669922,310.9000244140625,-85.5081668,36.1762367
1729697031534946800,95.01694677734375,45,0.28190305829048157,1.6337789297103882,10.710000038146973,1.372655987739563,95.92374420166016,310.9000244140625,-85.5081539,36.1762319
1729697031955399200,95.43739916992187,45,0.19742003083229065,1.6337789297103882,10.744000434875488,1.350150465965271,95.56016540527344,310.9000244140625,-85.5081455,36.1762293
1729697032610806500,96.092806640625,45,0.2849957048892975,1.6450713872909546,10.821000099182129,1.348832607269287,95.35347747802734,311.70001220703125,-85.5081339,36.176227
1729697033030798000,96.51279809570312,45,0.20042501389980316,1.6450713872909546,10.878999710083008,1.3471773862838745,94.66443634033203,311.70001220703125,-85.5081263,36.1762259
1729697033656294700,97.13829467773438,45,0.2865694463253021,1.6563043594360352,10.954999923706055,1.346778154373169,92.52842712402344,311.70001220703125,-85.5081155,36.1762251
1729697033997927700,97.479927734375,45,0.1799675077199936,1.6563043594360352,10.99899959564209,1.360843300819397,91.33930969238281,311.70001220703125,-85.5081086,36.1762245
1729697034730758000,98.2127578125,45,0.26168107986450195,1.6670973300933838,11.053999900817871,1.3556756973266602,89.08718872070312,311.70001220703125,-85.5080956,36.1762243
1729697034901396500,98.383396484375,45,0.20146320760250092,1.7973800897598267,11.093000411987305,1.3671875,88.11419677734375,312.20001220703125,-85.5080922,36.1762245
1729697035154609000,98.63660888671875,45,0.18729917705059052,1.7973800897598267,11.545999526977539,1.3257278203964233,104.81818389892578,312.20001220703125,-85.5080857,36.1762092
1729697035814022700,99.29602270507813,45,0.23594380915164948,1.7973800897598267,12.152000427246094,1.3638246059417725,111.20510864257812,312.20001220703125,-85.5080745,36.176192
1729697036138462200,99.62046215820313,45,0.23594380915164948,1.8092775344848633,12.779999732971191,1.3759737014770508,112.65645599365234,312.20001220703125,-85.5080685,36.1761785
1729697036870914300,100.35291430664063,45,0.20451965928077698,1.8092775344848633,13.454000473022461,1.375282645225525,112.85234069824219,312.20001220703125,-85.5080568,36.1761644
1729697037311402200,100.79340234375,45,0.25009554624557495,1.822281002998352,14.170999526977539,1.3691129684448242,111.74109649658203,312.20001220703125,-85.5080495,36.176154
1729697037954989000,101.43698901367188,45,0.2059771716594696,1.822281002998352,14.904999732971191,1.3661092519760132,110.00739288330078,312.20001220703125,-85.5080393,36.1761439
1729697038296153600,101.77815356445312,45,0.24471431970596313,1.832682728767395,15.684000015258789,1.3592158555984497,108.80461120605469,312.20001220703125,-85.5080337,36.1761371
1729697039059268000,102.54126806640625,45,0.18925383687019348,1.832682728767395,16.976999282836914,1.353022575378418,106.38663482666016,312.20001220703125,-85.5080217,36.1761293
1729697039370574800,102.85257495117187,45,0.23284675180912018,1.8436142206192017,17.275999069213867,1.3492645025253296,106.04254913330078,312.20001220703125,-85.5080164,36.1761247
1729697039942239200,103.4242392578125,45,0.23104627430438995,1.718978762626648,18.740999221801758,1.3375147581100464,105.7729721069336,310.3000183105469,-85.5080083,36.1761199
1729697040132547300,103.61454736328125,45,0.2311517596244812,1.718978762626648,17.562000274658203,1.3284040689468384,121.28176879882812,310.3000183105469,-85.5080074,36.1760403
1729697040475226400,103.95722631835937,45,0.2711133360862732,1.718978762626648,16.628000259399414,1.3431261777877808,124.89093780517578,310.3000183105469,-85.5080035,36.1760223
1729697041218231600,104.7002314453125,45,0.2411942034959793,1.73114812374115,15.444000244140625,1.3287334442138672,125.18196105957031,310.3000183105469,-85.5079932,36.1760089
1729697041551396400,105.03339624023438,45,0.2739099860191345,1.73114812374115,14.611000061035156,1.324213981628418,124.68315124511719,310.3000183105469,-85.5079883,36.1760035
1729697042291843800,105.77384375,45,0.24072369933128357,1.7419812679290771,13.559000015258789,1.3323427438735962,120.78681945800781,310.3000183105469,-85.5079774,36.1759969
1729697042633192200,106.11519213867187,45,0.28176411986351013,1.7419812679290771,12.487000465393066,1.3336864709854126,118.88760375976562,310.3000183105469,-85.5079719,36.1759942
1729697043377877500,106.85987744140625,45,0.23941844701766968,1.7528626918792725,10.555999755859375,1.3306961059570312,116.7965316772461,310.3000183105469,-85.5079603,36.1759895
1729697043824445400,107.30644555664063,45,0.2164670079946518,1.7528626918792725,10.282999992370605,1.3448154926300049,116.27423858642578,310.3000183105469,-85.5079526,36.1759867
1729697044430185200,107.91218530273437,45,0.2619449198246002,1.7632018327713013,8.079999923706055,1.3406833410263062,116.94799041748047,310.3000183105469,-85.507943,36.1759831
1729697044849856300,108.33185620117187,45,0.2302844226360321,1.7632018327713013,8.097999572753906,1.344711422920227,116.59954833984375,310.3000183105469,-85.5079358,36.1759807
1729697044865840400,108.34784033203125,45,0.2302844226360321,1.625726580619812,8.11299991607666,1.3448072671890259,116.48611450195312,311.70001220703125,-85.5079351,36.1759806
1729697045497814300,108.97981420898438,45,0.2667671740055084,1.625726580619812,7.368000030517578,1.346421718597412,116.99739074707031,311.70001220703125,-85.5079247,36.1759757
1729697045836982000,109.31898193359375,45,0.1911025047302246,1.625726580619812,7.4720001220703125,1.3417630195617676,116.3813247680664,311.70001220703125,-85.5079192,36.1759734
1729697046571608000,110.05360815429688,45,0.28070417046546936,1.6421146392822266,7.88100004196167,1.354119896888733,115.26338195800781,311.70001220703125,-85.5079081,36.1759691
1729697046971106600,110.4531064453125,45,0.19487741589546204,1.6421146392822266,7.991000175476074,1.358980417251587,113.95648956298828,311.70001220703125,-85.5079011,36.1759672
1729697047636641800,111.11864184570312,45,0.27234765887260437,1.6525776386260986,8.378000259399414,1.359557867050171,112.95362854003906,311.70001220703125,-85.5078902,36.175964
1729697047958057200,111.44005712890625,45,0.1902349889278412,1.6525776386260986,8.48900032043457,1.3593910932540894,111.38448333740234,311.70001220703125,-85.5078843,36.1759631
1729697048691000000,112.173,45,0.27162787318229675,1.6633626222610474,8.746000289916992,1.3629603385925293,109.88549041748047,311.70001220703125,-85.5078725,36.1759602
1729697049013543400,112.49554345703125,45,0.2127274125814438,1.6633626222610474,8.97599983215332,1.3713628053665161,108.73145294189453,311.70001220703125,-85.5078665,36.1759594
1729697049756926500,113.23892651367187,45,0.2867950201034546,1.6737653017044067,9.223999977111816,1.3699995279312134,108.88956451416016,311.70001220703125,-85.5078543,36.1759568
1729697050155495400,113.63749536132812,45,0.2132004350423813,1.6737653017044067,9.581000328063965,1.3807963132858276,107.16675567626953,311.70001220703125,-85.5078465,36.1759562
1729697050812670700,114.29467065429688,45,0.24565403163433075,1.6969974040985107,9.774999618530273,1.3881956338882446,105.29600524902344,312.70001220703125,-85.507835,36.1759534
1729697051152242200,114.6342421875,45,0.24565403163433075,1.6969974040985107,9.982999801635742,1.387489914894104,104.46183013916016,312.70001220703125,-85.5078287,36.175952
1729697051882029000,115.36402905273438,45,0.2503463327884674,1.7084064483642578,10.192000389099121,1.3820106983184814,104.438720703125,312.70001220703125,-85.5078157,36.1759505
1729697052275217200,115.75721704101562,45,0.2503463327884674,1.7084064483642578,10.41100025177002,1.3805105686187744,104.94002532958984,312.70001220703125,-85.5078084,36.1759496
1729697052911011800,116.39301171875,45,0.21144676208496094,1.7194987535476685,10.619999885559082,1.3877472877502441,104.9153060913086,312.70001220703125,-85.5077972,36.1759485
1729697053332186400,116.81418627929688,45,0.2546839118003845,1.7194987535476685,10.848999977111816,1.3778430223464966,105.19332122802734,312.70001220703125,-85.5077897,36.1759477
1729697053957529000,117.43952905273437,45,0.2077067494392395,1.730678915977478,11.060999870300293,1.387237787246704,105.92719268798828,312.70001220703125,-85.507779,36.1759458
1729697054298972400,117.78097241210938,45,0.25423532724380493,1.730678915977478,11.28600025177002,1.3841711282730103,106.30393981933594,312.70001220703125,-85.5077729,36.1759447
1729697055011055400,118.49305541992187,45,0.231787770986557,1.7414637804031372,11.487000465393066,1.3878270387649536,106.67388153076172,312.70001220703125,-85.5077611,36.1759421
1729697055176000000,118.658,45,1.5,1.8272889852523804,13.918999671936035,1.388161063194275,106.74304962158203,311.70001220703125,-85.5077602,36.1759401
1729697233697000000,297.179,45,1.5,1.6945775747299194,12.656000137329102,0,0,319.70001220703125,-85.5069033,36.1751813
